FILE_NAME,NUM_JOBS,NUM_MACHINES,ITERATION_SIZE,POPULATION_SIZE,ITERATION,MAKESPAN
A.u_i_lolo,1024,32,250,50,1,3535.099999999997
A.u_i_lolo,1024,32,250,50,2,[3227.6999999999975]
A.u_i_lolo,1024,32,250,50,3,[3227.6999999999975]
A.u_i_lolo,1024,32,250,50,4,[2692.5499999999993]
A.u_i_lolo,1024,32,250,50,5,[2459.1999999999985]
A.u_i_lolo,1024,32,250,50,6,[2536.0499999999984]
A.u_i_lolo,1024,32,250,50,7,[2459.1999999999985]
A.u_i_lolo,1024,32,250,50,8,[2643.899999999999]
A.u_i_lolo,1024,32,250,50,9,[2455.0499999999997]
A.u_i_lolo,1024,32,250,50,10,[2198.000000000001]
A.u_i_lolo,1024,32,250,50,11,[2455.0499999999997]
A.u_i_lolo,1024,32,250,50,12,[2151.799999999999]
A.u_i_lolo,1024,32,250,50,13,[2266.2000000000003]
A.u_i_lolo,1024,32,250,50,14,[2214.08]
A.u_i_lolo,1024,32,250,50,15,[2217.5099999999998]
A.u_i_lolo,1024,32,250,50,16,[2305.4999999999986]
A.u_i_lolo,1024,32,250,50,17,[2392.1]
A.u_i_lolo,1024,32,250,50,18,[2217.5099999999998]
A.u_i_lolo,1024,32,250,50,19,[2329.15]
A.u_i_lolo,1024,32,250,50,20,[1978.2000000000012]
A.u_i_lolo,1024,32,250,50,21,[2011.2299999999993]
A.u_i_lolo,1024,32,250,50,22,[2090.8300000000013]
A.u_i_lolo,1024,32,250,50,23,[1923.2500000000011]
A.u_i_lolo,1024,32,250,50,24,[1982.8400000000006]
A.u_i_lolo,1024,32,250,50,25,[2214.08]
A.u_i_lolo,1024,32,250,50,26,[2033.1500000000012]
A.u_i_lolo,1024,32,250,50,27,[1930.6600000000005]
A.u_i_lolo,1024,32,250,50,28,[1930.6600000000005]
A.u_i_lolo,1024,32,250,50,29,[1761.1999999999996]
A.u_i_lolo,1024,32,250,50,30,[1870.0]
A.u_i_lolo,1024,32,250,50,31,[2040.0]
A.u_i_lolo,1024,32,250,50,32,[1811.5199999999995]
A.u_i_lolo,1024,32,250,50,33,[1844.3999999999992]
A.u_i_lolo,1024,32,250,50,34,[1856.5199999999995]
A.u_i_lolo,1024,32,250,50,35,[2012.7999999999993]
A.u_i_lolo,1024,32,250,50,36,[1844.3999999999992]
A.u_i_lolo,1024,32,250,50,37,[1868.300000000001]
A.u_i_lolo,1024,32,250,50,38,[1721.9400000000003]
A.u_i_lolo,1024,32,250,50,39,[1767.5499999999993]
A.u_i_lolo,1024,32,250,50,40,[2077.350000000001]
A.u_i_lolo,1024,32,250,50,41,[1856.5199999999995]
A.u_i_lolo,1024,32,250,50,42,[1703.450000000001]
A.u_i_lolo,1024,32,250,50,43,[1856.5199999999995]
A.u_i_lolo,1024,32,250,50,44,[1804.9499999999996]
A.u_i_lolo,1024,32,250,50,45,[1742.5]
A.u_i_lolo,1024,32,250,50,46,[1700.0]
A.u_i_lolo,1024,32,250,50,47,[1621.4600000000007]
A.u_i_lolo,1024,32,250,50,48,[1921.249999999999]
A.u_i_lolo,1024,32,250,50,49,[1844.3999999999992]
A.u_i_lolo,1024,32,250,50,50,[1710.8799999999997]
A.u_i_lolo,1024,32,250,50,51,[1813.350000000001]
A.u_i_lolo,1024,32,250,50,52,[1613.8499999999995]
A.u_i_lolo,1024,32,250,50,53,[1617.5800000000002]
A.u_i_lolo,1024,32,250,50,54,[1844.3999999999992]
A.u_i_lolo,1024,32,250,50,55,[1468.289999999999]
A.u_i_lolo,1024,32,250,50,56,[1636.7000000000007]
A.u_i_lolo,1024,32,250,50,57,[1610.2399999999998]
A.u_i_lolo,1024,32,250,50,58,[1664.1300000000008]
A.u_i_lolo,1024,32,250,50,59,[1648.500000000001]
A.u_i_lolo,1024,32,250,50,60,[1576.410000000001]
A.u_i_lolo,1024,32,250,50,61,[1532.9199999999996]
A.u_i_lolo,1024,32,250,50,62,[1538.6000000000008]
A.u_i_lolo,1024,32,250,50,63,[1621.4600000000007]
A.u_i_lolo,1024,32,250,50,64,[1598.6699999999998]
A.u_i_lolo,1024,32,250,50,65,[1710.8799999999997]
A.u_i_lolo,1024,32,250,50,66,[1461.04]
A.u_i_lolo,1024,32,250,50,67,[1509.6]
A.u_i_lolo,1024,32,250,50,68,[1459.28]
A.u_i_lolo,1024,32,250,50,69,[1660.5599999999997]
A.u_i_lolo,1024,32,250,50,70,[1495.53]
A.u_i_lolo,1024,32,250,50,71,[1452.7700000000007]
A.u_i_lolo,1024,32,250,50,72,[1536.1200000000006]
A.u_i_lolo,1024,32,250,50,73,[1532.9199999999996]
A.u_i_lolo,1024,32,250,50,74,[1610.2399999999998]
A.u_i_lolo,1024,32,250,50,75,[1460.1499999999996]
A.u_i_lolo,1024,32,250,50,76,[1509.6]
A.u_i_lolo,1024,32,250,50,77,[1559.9199999999998]
A.u_i_lolo,1024,32,250,50,78,[1509.6]
A.u_i_lolo,1024,32,250,50,79,[1460.1499999999996]
A.u_i_lolo,1024,32,250,50,80,[1653.9399999999994]
A.u_i_lolo,1024,32,250,50,81,[1621.4600000000007]
A.u_i_lolo,1024,32,250,50,82,[1513.22]
A.u_i_lolo,1024,32,250,50,83,[1487.5]
A.u_i_lolo,1024,32,250,50,84,[1459.28]
A.u_i_lolo,1024,32,250,50,85,[1331.22]
A.u_i_lolo,1024,32,250,50,86,[1487.5]
A.u_i_lolo,1024,32,250,50,87,[1321.9500000000005]
A.u_i_lolo,1024,32,250,50,88,[1322.7700000000002]
A.u_i_lolo,1024,32,250,50,89,[1509.6]
A.u_i_lolo,1024,32,250,50,90,[1365.4400000000003]
A.u_i_lolo,1024,32,250,50,91,[1383.2999999999997]
A.u_i_lolo,1024,32,250,50,92,[1360.0]
A.u_i_lolo,1024,32,250,50,93,[1358.64]
A.u_i_lolo,1024,32,250,50,94,[1460.1499999999996]
A.u_i_lolo,1024,32,250,50,95,[1421.8600000000006]
A.u_i_lolo,1024,32,250,50,96,[1365.4400000000003]
A.u_i_lolo,1024,32,250,50,97,[1408.86]
A.u_i_lolo,1024,32,250,50,98,[1373.7500000000007]
A.u_i_lolo,1024,32,250,50,99,[1360.0400000000004]
A.u_i_lolo,1024,32,250,50,100,[1280.1000000000001]
A.u_i_lolo,1024,32,250,50,101,[1329.1300000000003]
A.u_i_lolo,1024,32,250,50,102,[1321.9500000000005]
A.u_i_lolo,1024,32,250,50,103,[1275.0]
A.u_i_lolo,1024,32,250,50,104,[1317.5]
A.u_i_lolo,1024,32,250,50,105,[1321.9500000000005]
A.u_i_lolo,1024,32,250,50,106,[1356.6799999999998]
A.u_i_lolo,1024,32,250,50,107,[1408.1100000000004]
A.u_i_lolo,1024,32,250,50,108,[1360.0]
A.u_i_lolo,1024,32,250,50,109,[1196.0500000000004]
A.u_i_lolo,1024,32,250,50,110,[1209.1799999999994]
A.u_i_lolo,1024,32,250,50,111,[1289.2500000000002]
A.u_i_lolo,1024,32,250,50,112,[1237.9699999999993]
A.u_i_lolo,1024,32,250,50,113,[1280.1000000000001]
A.u_i_lolo,1024,32,250,50,114,[1205.49]
A.u_i_lolo,1024,32,250,50,115,[1280.1000000000001]
A.u_i_lolo,1024,32,250,50,116,[1237.43]
A.u_i_lolo,1024,32,250,50,117,[1237.6800000000003]
A.u_i_lolo,1024,32,250,50,118,[1209.1799999999994]
A.u_i_lolo,1024,32,250,50,119,[1267.3100000000002]
A.u_i_lolo,1024,32,250,50,120,[1321.9500000000005]
A.u_i_lolo,1024,32,250,50,121,[1157.3600000000004]
A.u_i_lolo,1024,32,250,50,122,[1259.0000000000005]
A.u_i_lolo,1024,32,250,50,123,[1250.5400000000002]
A.u_i_lolo,1024,32,250,50,124,[1107.0400000000004]
A.u_i_lolo,1024,32,250,50,125,[1229.6]
A.u_i_lolo,1024,32,250,50,126,[1196.0500000000004]
A.u_i_lolo,1024,32,250,50,127,[1229.6]
A.u_i_lolo,1024,32,250,50,128,[1194.76]
A.u_i_lolo,1024,32,250,50,129,[1180.3899999999994]
A.u_i_lolo,1024,32,250,50,130,[1153.9500000000005]
A.u_i_lolo,1024,32,250,50,131,[1152.75]
A.u_i_lolo,1024,32,250,50,132,[1152.75]
A.u_i_lolo,1024,32,250,50,133,[1133.1000000000004]
A.u_i_lolo,1024,32,250,50,134,[1157.3600000000004]
A.u_i_lolo,1024,32,250,50,135,[1152.09]
A.u_i_lolo,1024,32,250,50,136,[1157.3600000000004]
A.u_i_lolo,1024,32,250,50,137,[1151.5999999999995]
