FILE_NAME,NUM_JOBS,NUM_MACHINES,ITERATION_SIZE,POPULATION_SIZE,ITERATION,MAKESPAN
u_c_lohi.0,512,16,1000,10,1,4462378.242210004
u_c_lohi.0,512,16,1000,10,2,[3470738.632830003]
u_c_lohi.0,512,16,1000,10,3,[3599806.9453320033]
u_c_lohi.0,512,16,1000,10,4,[3759888.343727996]
u_c_lohi.0,512,16,1000,10,5,[3692109.6875200034]
u_c_lohi.0,512,16,1000,10,6,[3786077.453144003]
u_c_lohi.0,512,16,1000,10,7,[3867394.4765820033]
u_c_lohi.0,512,16,1000,10,8,[3569902.593768003]
u_c_lohi.0,512,16,1000,10,9,[3188275.7500160025]
u_c_lohi.0,512,16,1000,10,10,[3786077.453144003]
u_c_lohi.0,512,16,1000,10,11,[4101696.3749759956]
u_c_lohi.0,512,16,1000,10,12,[3586810.218768003]
u_c_lohi.0,512,16,1000,10,13,[3665575.2656039963]
u_c_lohi.0,512,16,1000,10,14,[3569902.593768003]
u_c_lohi.0,512,16,1000,10,15,[3586810.218768003]
u_c_lohi.0,512,16,1000,10,16,[3470738.632830003]
u_c_lohi.0,512,16,1000,10,17,[3054646.054669997]
u_c_lohi.0,512,16,1000,10,18,[3188275.7500160025]
u_c_lohi.0,512,16,1000,10,19,[3161724.289043997]
u_c_lohi.0,512,16,1000,10,20,[3141921.656231997]
u_c_lohi.0,512,16,1000,10,21,[2989142.8125]
u_c_lohi.0,512,16,1000,10,22,[3229197.257793997]
u_c_lohi.0,512,16,1000,10,23,[3378043.9062239993]
u_c_lohi.0,512,16,1000,10,24,[3141921.656231997]
u_c_lohi.0,512,16,1000,10,25,[3141921.656231997]
u_c_lohi.0,512,16,1000,10,26,[3141921.656231997]
u_c_lohi.0,512,16,1000,10,27,[2974918.828140002]
u_c_lohi.0,512,16,1000,10,28,[3054646.054669997]
u_c_lohi.0,512,16,1000,10,29,[3248119.1405999996]
u_c_lohi.0,512,16,1000,10,30,[2875754.867202002]
u_c_lohi.0,512,16,1000,10,31,[3078919.6875]
u_c_lohi.0,512,16,1000,10,32,[2875754.867202002]
u_c_lohi.0,512,16,1000,10,33,[2875754.867202002]
u_c_lohi.0,512,16,1000,10,34,[2993394.140625]
u_c_lohi.0,512,16,1000,10,35,[2993394.140625]
u_c_lohi.0,512,16,1000,10,36,[2793382.4609160004]
u_c_lohi.0,512,16,1000,10,37,[2819916.2577959974]
u_c_lohi.0,512,16,1000,10,38,[2989008.515640002]
u_c_lohi.0,512,16,1000,10,39,[2907868.59375]
u_c_lohi.0,512,16,1000,10,40,[2677426.945326002]
u_c_lohi.0,512,16,1000,10,41,[2822343.046875]
u_c_lohi.0,512,16,1000,10,42,[2728420.0781040005]
u_c_lohi.0,512,16,1000,10,43,[2663457.6952920007]
u_c_lohi.0,512,16,1000,10,44,[2677426.945326002]
u_c_lohi.0,512,16,1000,10,45,[2736817.5]
u_c_lohi.0,512,16,1000,10,46,[2974918.828140002]
u_c_lohi.0,512,16,1000,10,47,[2578262.9843880017]
u_c_lohi.0,512,16,1000,10,48,[2651291.953125]
u_c_lohi.0,512,16,1000,10,49,[2822343.046875]
u_c_lohi.0,512,16,1000,10,50,[2649012.2421719977]
u_c_lohi.0,512,16,1000,10,51,[2736817.5]
u_c_lohi.0,512,16,1000,10,52,[2563560.234359998]
u_c_lohi.0,512,16,1000,10,53,[2565766.40625]
u_c_lohi.0,512,16,1000,10,54,[2578262.9843880017]
u_c_lohi.0,512,16,1000,10,55,[2598495.312480001]
u_c_lohi.0,512,16,1000,10,56,[2651291.953125]
u_c_lohi.0,512,16,1000,10,57,[2565766.40625]
u_c_lohi.0,512,16,1000,10,58,[2605919.375]
u_c_lohi.0,512,16,1000,10,59,[2565766.40625]
u_c_lohi.0,512,16,1000,10,60,[2565766.40625]
