FILE_NAME,NUM_JOBS,NUM_MACHINES,ITERATION_SIZE,POPULATION_SIZE,ITERATION,MAKESPAN
u_c_lohi.0,512,16,500,5,1,4583146.390648004
u_c_lohi.0,512,16,500,5,2,[3840126.468727996]
u_c_lohi.0,512,16,500,5,3,[3768230.515644003]
u_c_lohi.0,512,16,500,5,4,[3686443.835956003]
u_c_lohi.0,512,16,500,5,5,[3592072.96875]
u_c_lohi.0,512,16,500,5,6,[3470738.632830003]
u_c_lohi.0,512,16,500,5,7,[3569902.593768003]
u_c_lohi.0,512,16,500,5,8,[3487176.601580003]
u_c_lohi.0,512,16,500,5,9,[3569902.593768003]
u_c_lohi.0,512,16,500,5,10,[3470738.632830003]
u_c_lohi.0,512,16,500,5,11,[3487176.601580003]
u_c_lohi.0,512,16,500,5,12,[3415201.460956003]
u_c_lohi.0,512,16,500,5,13,[3578299.6640419965]
u_c_lohi.0,512,16,500,5,14,[3403748.4609179967]
u_c_lohi.0,512,16,500,5,15,[3506547.421875]
u_c_lohi.0,512,16,500,5,16,[3387542.9843920027]
u_c_lohi.0,512,16,500,5,17,[3885711.0703320033]
u_c_lohi.0,512,16,500,5,18,[3371574.6718920027]
u_c_lohi.0,512,16,500,5,19,[3332628.3046679967]
u_c_lohi.0,512,16,500,5,20,[3287909.3672040026]
u_c_lohi.0,512,16,500,5,21,[3387542.9843920027]
u_c_lohi.0,512,16,500,5,22,[3569902.593768003]
u_c_lohi.0,512,16,500,5,23,[3230595.976580003]
u_c_lohi.0,512,16,500,5,24,[3188275.7500160025]
u_c_lohi.0,512,16,500,5,25,[3173246.7500160025]
u_c_lohi.0,512,16,500,5,26,[3230595.976580003]
u_c_lohi.0,512,16,500,5,27,[3173246.7500160025]
u_c_lohi.0,512,16,500,5,28,[3173246.7500160025]
u_c_lohi.0,512,16,500,5,29,[3188275.7500160025]
u_c_lohi.0,512,16,500,5,30,[3272410.7109540026]
u_c_lohi.0,512,16,500,5,31,[3161724.289043997]
u_c_lohi.0,512,16,500,5,32,[3188275.7500160025]
