FILE_NAME,NUM_JOBS,NUM_MACHINES,ITERATION_SIZE,POPULATION_SIZE,ITERATION,MAKESPAN
u_c_lolo.0,512,16,500,50,1,37489.853016000015
u_c_lolo.0,512,16,500,50,2,[34226.287515000025]
u_c_lolo.0,512,16,500,50,3,[31525.558218]
u_c_lolo.0,512,16,500,50,4,[32377.600331999998]
u_c_lolo.0,512,16,500,50,5,[31183.950847000026]
u_c_lolo.0,512,16,500,50,6,[27265.347648]
u_c_lolo.0,512,16,500,50,7,[29913.158378000022]
u_c_lolo.0,512,16,500,50,8,[29095.126829999987]
u_c_lolo.0,512,16,500,50,9,[38341.89513000002]
u_c_lolo.0,512,16,500,50,10,[30673.516104]
u_c_lolo.0,512,16,500,50,11,[30673.516104]
u_c_lolo.0,512,16,500,50,12,[28117.389762]
u_c_lolo.0,512,16,500,50,13,[28117.389762]
u_c_lolo.0,512,16,500,50,14,[29662.782513000024]
u_c_lolo.0,512,16,500,50,15,[28941.31989]
u_c_lolo.0,512,16,500,50,16,[28969.431876]
u_c_lolo.0,512,16,500,50,17,[28252.455889999987]
u_c_lolo.0,512,16,500,50,18,[27265.347648]
u_c_lolo.0,512,16,500,50,19,[30227.600774]
u_c_lolo.0,512,16,500,50,20,[28117.389762]
u_c_lolo.0,512,16,500,50,21,[26185.20301999999]
u_c_lolo.0,512,16,500,50,22,[28446.53369600002]
u_c_lolo.0,512,16,500,50,23,[26413.305534]
u_c_lolo.0,512,16,500,50,24,[25496.11872999999]
u_c_lolo.0,512,16,500,50,25,[23578.109177000017]
u_c_lolo.0,512,16,500,50,26,[25862.334959999993]
u_c_lolo.0,512,16,500,50,27,[26401.13360499999]
u_c_lolo.0,512,16,500,50,28,[26573.83758]
u_c_lolo.0,512,16,500,50,29,[25543.826176000017]
u_c_lolo.0,512,16,500,50,30,[25099.27751100002]
u_c_lolo.0,512,16,500,50,31,[25859.86167800002]
u_c_lolo.0,512,16,500,50,32,[25543.826176000017]
u_c_lolo.0,512,16,500,50,33,[25859.86167800002]
u_c_lolo.0,512,16,500,50,34,[24963.284672000016]
u_c_lolo.0,512,16,500,50,35,[23652.26476400001]
u_c_lolo.0,512,16,500,50,36,[25099.27751100002]
u_c_lolo.0,512,16,500,50,37,[23221.660160000014]
u_c_lolo.0,512,16,500,50,38,[25862.334959999993]
u_c_lolo.0,512,16,500,50,39,[23621.18896]
u_c_lolo.0,512,16,500,50,40,[22056.940843000015]
u_c_lolo.0,512,16,500,50,41,[22817.525010000016]
u_c_lolo.0,512,16,500,50,42,[25099.27751100002]
u_c_lolo.0,512,16,500,50,43,[22509.91547]
u_c_lolo.0,512,16,500,50,44,[22641.118656000013]
u_c_lolo.0,512,16,500,50,45,[22509.91547]
u_c_lolo.0,512,16,500,50,46,[25725.61768]
u_c_lolo.0,512,16,500,50,47,[23221.660160000014]
u_c_lolo.0,512,16,500,50,48,[23005.137078]
u_c_lolo.0,512,16,500,50,49,[22641.118656000013]
u_c_lolo.0,512,16,500,50,50,[21361.612989999998]
u_c_lolo.0,512,16,500,50,51,[22060.577152000013]
u_c_lolo.0,512,16,500,50,52,[22641.118656000013]
u_c_lolo.0,512,16,500,50,53,[27265.347648]
u_c_lolo.0,512,16,500,50,54,[21480.035648000012]
u_c_lolo.0,512,16,500,50,55,[23578.109177000017]
u_c_lolo.0,512,16,500,50,56,[22056.940843000015]
u_c_lolo.0,512,16,500,50,57,[23168.341734999998]
u_c_lolo.0,512,16,500,50,58,[20318.95264000001]
u_c_lolo.0,512,16,500,50,59,[25043.574456000013]
u_c_lolo.0,512,16,500,50,60,[20869.645380000005]
u_c_lolo.0,512,16,500,50,61,[20899.49414400001]
u_c_lolo.0,512,16,500,50,62,[20869.645380000005]
u_c_lolo.0,512,16,500,50,63,[22817.525010000016]
u_c_lolo.0,512,16,500,50,64,[22641.118656000013]
u_c_lolo.0,512,16,500,50,65,[23652.26476400001]
u_c_lolo.0,512,16,500,50,66,[20580.494144]
u_c_lolo.0,512,16,500,50,67,[22817.525010000016]
u_c_lolo.0,512,16,500,50,68,[20318.95264000001]
u_c_lolo.0,512,16,500,50,69,[20899.49414400001]
u_c_lolo.0,512,16,500,50,70,[19983.44441]
u_c_lolo.0,512,16,500,50,71,[20580.494144]
u_c_lolo.0,512,16,500,50,72,[21296.356676000014]
u_c_lolo.0,512,16,500,50,73,[20173.990534000004]
u_c_lolo.0,512,16,500,50,74,[20535.772509000013]
u_c_lolo.0,512,16,500,50,75,[20449.010736]
u_c_lolo.0,512,16,500,50,76,[19596.968622]
u_c_lolo.0,512,16,500,50,77,[22509.91547]
u_c_lolo.0,512,16,500,50,78,[20535.772509000013]
u_c_lolo.0,512,16,500,50,79,[23030.659236]
u_c_lolo.0,512,16,500,50,80,[20869.645380000005]
u_c_lolo.0,512,16,500,50,81,[19294.21326]
u_c_lolo.0,512,16,500,50,82,[18319.153930000008]
u_c_lolo.0,512,16,500,50,83,[19775.188342000012]
u_c_lolo.0,512,16,500,50,84,[20869.645380000005]
u_c_lolo.0,512,16,500,50,85,[20474.348510000003]
u_c_lolo.0,512,16,500,50,86,[20011.207008]
u_c_lolo.0,512,16,500,50,87,[20449.010736]
u_c_lolo.0,512,16,500,50,88,[18782.680842]
u_c_lolo.0,512,16,500,50,89,[19775.188342000012]
u_c_lolo.0,512,16,500,50,90,[20869.645380000005]
u_c_lolo.0,512,16,500,50,91,[19487.480892]
u_c_lolo.0,512,16,500,50,92,[19596.968622]
u_c_lolo.0,512,16,500,50,93,[21223.634586]
u_c_lolo.0,512,16,500,50,94,[21013.147155000002]
u_c_lolo.0,512,16,500,50,95,[20580.494144]
u_c_lolo.0,512,16,500,50,96,[18306.421444]
u_c_lolo.0,512,16,500,50,97,[19014.60417500001]
u_c_lolo.0,512,16,500,50,98,[20869.645380000005]
u_c_lolo.0,512,16,500,50,99,[20474.348510000003]
