FILE_NAME,NUM_JOBS,NUM_MACHINES,ITERATION_SIZE,POPULATION_SIZE,ITERATION,MAKESPAN
B.u_s_hilo,2048,64,500,500,1,1545754.100000002
B.u_s_hilo,2048,64,500,500,2,[1385182.4999999995]
B.u_s_hilo,2048,64,500,500,3,[1320917.140000001]
B.u_s_hilo,2048,64,500,500,4,[1362275.280000001]
B.u_s_hilo,2048,64,500,500,5,[1236603.2800000007]
B.u_s_hilo,2048,64,500,500,6,[1235327.2400000002]
B.u_s_hilo,2048,64,500,500,7,[1159694.9600000002]
B.u_s_hilo,2048,64,500,500,8,[1294704.460000001]
B.u_s_hilo,2048,64,500,500,9,[1411802.5600000003]
B.u_s_hilo,2048,64,500,500,10,[1320917.140000001]
B.u_s_hilo,2048,64,500,500,11,[1148585.0400000007]
B.u_s_hilo,2048,64,500,500,12,[1335564.000000001]
B.u_s_hilo,2048,64,500,500,13,[1264707.9000000008]
B.u_s_hilo,2048,64,500,500,14,[1180394.0400000005]
B.u_s_hilo,2048,64,500,500,15,[1184334.2]
B.u_s_hilo,2048,64,500,500,16,[1189154.0499999989]
B.u_s_hilo,2048,64,500,500,17,[1228718.8800000008]
B.u_s_hilo,2048,64,500,500,18,[1184334.2]
B.u_s_hilo,2048,64,500,500,19,[1285748.7600000002]
B.u_s_hilo,2048,64,500,500,20,[1202007.6000000008]
B.u_s_hilo,2048,64,500,500,21,[1109273.4400000002]
B.u_s_hilo,2048,64,500,500,22,[1148585.0400000007]
B.u_s_hilo,2048,64,500,500,23,[1236603.2800000007]
B.u_s_hilo,2048,64,500,500,24,[1092919.6699999997]
B.u_s_hilo,2048,64,500,500,25,[1180394.0400000005]
B.u_s_hilo,2048,64,500,500,26,[1148585.0400000007]
B.u_s_hilo,2048,64,500,500,27,[1159135.5999999999]
B.u_s_hilo,2048,64,500,500,28,[1264707.9000000008]
B.u_s_hilo,2048,64,500,500,29,[1180394.0400000005]
B.u_s_hilo,2048,64,500,500,30,[1152289.4200000004]
B.u_s_hilo,2048,64,500,500,31,[1109273.4400000002]
B.u_s_hilo,2048,64,500,500,32,[1062273.9400000013]
B.u_s_hilo,2048,64,500,500,33,[1135849.6500000004]
B.u_s_hilo,2048,64,500,500,34,[1068451.2000000007]
B.u_s_hilo,2048,64,500,500,35,[1208498.6600000006]
B.u_s_hilo,2048,64,500,500,36,[1058851.9200000002]
B.u_s_hilo,2048,64,500,500,37,[1041739.9200000007]
B.u_s_hilo,2048,64,500,500,38,[1096080.1800000002]
B.u_s_hilo,2048,64,500,500,39,[1139426.89]
B.u_s_hilo,2048,64,500,500,40,[1163553.3000000003]
B.u_s_hilo,2048,64,500,500,41,[1162591.7600000007]
B.u_s_hilo,2048,64,500,500,42,[1033641.1600000003]
B.u_s_hilo,2048,64,500,500,43,[1041739.9200000007]
B.u_s_hilo,2048,64,500,500,44,[1108666.1899999995]
B.u_s_hilo,2048,64,500,500,45,[1056901.6000000006]
B.u_s_hilo,2048,64,500,500,46,[1019274.8999999992]
B.u_s_hilo,2048,64,500,500,47,[1083324.1400000006]
B.u_s_hilo,2048,64,500,500,48,[1097513.0400000005]
B.u_s_hilo,2048,64,500,500,49,[1011766.32]
B.u_s_hilo,2048,64,500,500,50,[1033641.1600000003]
B.u_s_hilo,2048,64,500,500,51,[1058851.9200000002]
B.u_s_hilo,2048,64,500,500,52,[1004056.5200000005]
B.u_s_hilo,2048,64,500,500,53,[1008430.4000000003]
B.u_s_hilo,2048,64,500,500,54,[1015028.6400000007]
B.u_s_hilo,2048,64,500,500,55,[978144.3000000006]
B.u_s_hilo,2048,64,500,500,56,[1310959.5200000003]
B.u_s_hilo,2048,64,500,500,57,[1033641.1600000003]
B.u_s_hilo,2048,64,500,500,58,[995006.4499999993]
B.u_s_hilo,2048,64,500,500,59,[982745.3999999994]
B.u_s_hilo,2048,64,500,500,60,[1095162.4800000007]
B.u_s_hilo,2048,64,500,500,61,[958008.8800000002]
B.u_s_hilo,2048,64,500,500,62,[1041739.9200000007]
B.u_s_hilo,2048,64,500,500,63,[954655.2400000003]
B.u_s_hilo,2048,64,500,500,64,[969627.7500000006]
B.u_s_hilo,2048,64,500,500,65,[983156.8099999995]
B.u_s_hilo,2048,64,500,500,66,[1046412.4499999995]
B.u_s_hilo,2048,64,500,500,67,[1000720.0300000004]
B.u_s_hilo,2048,64,500,500,68,[988317.3600000007]
B.u_s_hilo,2048,64,500,500,69,[927452.46]
B.u_s_hilo,2048,64,500,500,70,[1019274.8999999992]
B.u_s_hilo,2048,64,500,500,71,[974138.0000000003]
B.u_s_hilo,2048,64,500,500,72,[1030479.0600000005]
B.u_s_hilo,2048,64,500,500,73,[1030479.0600000005]
B.u_s_hilo,2048,64,500,500,74,[1013103.5200000004]
B.u_s_hilo,2048,64,500,500,75,[934894.8000000006]
B.u_s_hilo,2048,64,500,500,76,[1059590.400000001]
B.u_s_hilo,2048,64,500,500,77,[977633.9800000004]
B.u_s_hilo,2048,64,500,500,78,[995006.4499999993]
B.u_s_hilo,2048,64,500,500,79,[924788.9000000004]
B.u_s_hilo,2048,64,500,500,80,[977633.9800000004]
B.u_s_hilo,2048,64,500,500,81,[1030479.0600000005]
B.u_s_hilo,2048,64,500,500,82,[946469.5499999993]
B.u_s_hilo,2048,64,500,500,83,[941924.1000000006]
B.u_s_hilo,2048,64,500,500,84,[960104.640000001]
B.u_s_hilo,2048,64,500,500,85,[941924.1000000006]
B.u_s_hilo,2048,64,500,500,86,[914220.4500000005]
B.u_s_hilo,2048,64,500,500,87,[977633.9800000004]
B.u_s_hilo,2048,64,500,500,88,[911920.7899999991]
B.u_s_hilo,2048,64,500,500,89,[941320.3499999995]
B.u_s_hilo,2048,64,500,500,90,[969627.7500000006]
B.u_s_hilo,2048,64,500,500,91,[932348.1999999995]
B.u_s_hilo,2048,64,500,500,92,[958008.8800000002]
B.u_s_hilo,2048,64,500,500,93,[1025035.0500000006]
B.u_s_hilo,2048,64,500,500,94,[941924.1000000006]
B.u_s_hilo,2048,64,500,500,95,[961606.0800000007]
B.u_s_hilo,2048,64,500,500,96,[958008.8800000002]
B.u_s_hilo,2048,64,500,500,97,[924788.9000000004]
B.u_s_hilo,2048,64,500,500,98,[958008.8800000002]
B.u_s_hilo,2048,64,500,500,99,[927452.46]
B.u_s_hilo,2048,64,500,500,100,[899347.84]
B.u_s_hilo,2048,64,500,500,101,[886516.8000000005]
B.u_s_hilo,2048,64,500,500,102,[873664.1999999995]
B.u_s_hilo,2048,64,500,500,103,[906890.7899999996]
B.u_s_hilo,2048,64,500,500,104,[907149.5999999995]
B.u_s_hilo,2048,64,500,500,105,[883637.1799999996]
B.u_s_hilo,2048,64,500,500,106,[941924.1000000006]
B.u_s_hilo,2048,64,500,500,107,[907843.8900000001]
B.u_s_hilo,2048,64,500,500,108,[888841.4600000009]
B.u_s_hilo,2048,64,500,500,109,[901563.3000000009]
B.u_s_hilo,2048,64,500,500,110,[910520.520000001]
B.u_s_hilo,2048,64,500,500,111,[915689.7200000003]
B.u_s_hilo,2048,64,500,500,112,[899347.84]
B.u_s_hilo,2048,64,500,500,113,[914220.4500000005]
B.u_s_hilo,2048,64,500,500,114,[898366.3600000003]
B.u_s_hilo,2048,64,500,500,115,[919859.8500000008]
B.u_s_hilo,2048,64,500,500,116,[887430.9700000003]
B.u_s_hilo,2048,64,500,500,117,[873115.6499999992]
B.u_s_hilo,2048,64,500,500,118,[871243.22]
B.u_s_hilo,2048,64,500,500,119,[898366.3600000003]
B.u_s_hilo,2048,64,500,500,120,[847725.0600000004]
B.u_s_hilo,2048,64,500,500,121,[907587.3600000002]
B.u_s_hilo,2048,64,500,500,122,[886452.8400000004]
B.u_s_hilo,2048,64,500,500,123,[1000109.000000001]
B.u_s_hilo,2048,64,500,500,124,[927452.46]
B.u_s_hilo,2048,64,500,500,125,[867162.4000000008]
B.u_s_hilo,2048,64,500,500,126,[898366.3600000003]
B.u_s_hilo,2048,64,500,500,127,[927452.46]
B.u_s_hilo,2048,64,500,500,128,[955557.08]
B.u_s_hilo,2048,64,500,500,129,[836729.1999999996]
B.u_s_hilo,2048,64,500,500,130,[955557.08]
B.u_s_hilo,2048,64,500,500,131,[876724.2000000003]
B.u_s_hilo,2048,64,500,500,132,[942102.1500000001]
B.u_s_hilo,2048,64,500,500,133,[940102.4600000009]
B.u_s_hilo,2048,64,500,500,134,[997331.4000000006]
B.u_s_hilo,2048,64,500,500,135,[834310.5099999993]
B.u_s_hilo,2048,64,500,500,136,[819502.7399999993]
B.u_s_hilo,2048,64,500,500,137,[981838.5200000004]
B.u_s_hilo,2048,64,500,500,138,[865346.8200000004]
B.u_s_hilo,2048,64,500,500,139,[915689.7200000003]
B.u_s_hilo,2048,64,500,500,140,[873664.1999999995]
B.u_s_hilo,2048,64,500,500,141,[831553.7999999996]
B.u_s_hilo,2048,64,500,500,142,[843138.6]
B.u_s_hilo,2048,64,500,500,143,[884510.1099999999]
B.u_s_hilo,2048,64,500,500,144,[865346.8200000004]
B.u_s_hilo,2048,64,500,500,145,[882376.6000000002]
B.u_s_hilo,2048,64,500,500,146,[844769.2500000007]
B.u_s_hilo,2048,64,500,500,147,[840091.5600000006]
B.u_s_hilo,2048,64,500,500,148,[860383.5699999996]
B.u_s_hilo,2048,64,500,500,149,[817720.3300000003]
B.u_s_hilo,2048,64,500,500,150,[856752.3999999996]
B.u_s_hilo,2048,64,500,500,151,[881472.2400000006]
B.u_s_hilo,2048,64,500,500,152,[871943.8200000003]
B.u_s_hilo,2048,64,500,500,153,[831553.7999999996]
B.u_s_hilo,2048,64,500,500,154,[867162.4000000008]
B.u_s_hilo,2048,64,500,500,155,[845521.2800000003]
B.u_s_hilo,2048,64,500,500,156,[881950.9999999995]
B.u_s_hilo,2048,64,500,500,157,[849667.9500000003]
B.u_s_hilo,2048,64,500,500,158,[844769.2500000007]
B.u_s_hilo,2048,64,500,500,159,[843138.6]
B.u_s_hilo,2048,64,500,500,160,[898366.3600000003]
B.u_s_hilo,2048,64,500,500,161,[871943.8200000003]
B.u_s_hilo,2048,64,500,500,162,[853713.0799999993]
B.u_s_hilo,2048,64,500,500,163,[844769.2500000007]
B.u_s_hilo,2048,64,500,500,164,[924788.9000000004]
B.u_s_hilo,2048,64,500,500,165,[839014.7099999993]
B.u_s_hilo,2048,64,500,500,166,[837129.9599999996]
B.u_s_hilo,2048,64,500,500,167,[830786.4400000003]
B.u_s_hilo,2048,64,500,500,168,[871243.22]
B.u_s_hilo,2048,64,500,500,169,[845521.2800000003]
B.u_s_hilo,2048,64,500,500,170,[819098.7400000002]
B.u_s_hilo,2048,64,500,500,171,[881472.2400000006]
B.u_s_hilo,2048,64,500,500,172,[847725.0600000004]
B.u_s_hilo,2048,64,500,500,173,[823134.7800000004]
B.u_s_hilo,2048,64,500,500,174,[867162.4000000008]
B.u_s_hilo,2048,64,500,500,175,[837758.6800000003]
B.u_s_hilo,2048,64,500,500,176,[845521.2800000003]
B.u_s_hilo,2048,64,500,500,177,[836729.1999999996]
B.u_s_hilo,2048,64,500,500,178,[767655.8200000002]
B.u_s_hilo,2048,64,500,500,179,[840091.5600000006]
B.u_s_hilo,2048,64,500,500,180,[886516.8000000005]
B.u_s_hilo,2048,64,500,500,181,[856752.3999999996]
B.u_s_hilo,2048,64,500,500,182,[995006.4499999993]
B.u_s_hilo,2048,64,500,500,183,[806355.1999999996]
B.u_s_hilo,2048,64,500,500,184,[802028.7600000004]
B.u_s_hilo,2048,64,500,500,185,[815033.98]
B.u_s_hilo,2048,64,500,500,186,[802028.7600000004]
