FILE_NAME,NUM_JOBS,NUM_MACHINES,ITERATION_SIZE,POPULATION_SIZE,ITERATION,MAKESPAN
u_c_hihi.0,512,16,5000,1000,1,157347730.5
u_c_hihi.0,512,16,5000,1000,2,[86833810.75]
u_c_hihi.0,512,16,5000,1000,3,[86833810.75]
u_c_hihi.0,512,16,5000,1000,4,[86833810.75]
u_c_hihi.0,512,16,5000,1000,5,[86833810.75]
u_c_hihi.0,512,16,5000,1000,6,[86546223.75]
u_c_hihi.0,512,16,5000,1000,7,[86546223.75]
u_c_hihi.0,512,16,5000,1000,8,[86546223.75]
u_c_hihi.0,512,16,5000,1000,9,[86546223.75]
u_c_hihi.0,512,16,5000,1000,10,[86546223.75]
u_c_hihi.0,512,16,5000,1000,11,[86546223.75]
u_c_hihi.0,512,16,5000,1000,12,[85613519.25]
u_c_hihi.0,512,16,5000,1000,13,[85613519.25]
u_c_hihi.0,512,16,5000,1000,14,[85575081.5]
u_c_hihi.0,512,16,5000,1000,15,[85575081.5]
u_c_hihi.0,512,16,5000,1000,16,[85575081.5]
u_c_hihi.0,512,16,5000,1000,17,[85575081.5]
u_c_hihi.0,512,16,5000,1000,18,[85575081.5]
u_c_hihi.0,512,16,5000,1000,19,[85575081.5]
u_c_hihi.0,512,16,5000,1000,20,[85575081.5]
u_c_hihi.0,512,16,5000,1000,21,[85575081.5]
u_c_hihi.0,512,16,5000,1000,22,[85429652.0]
u_c_hihi.0,512,16,5000,1000,23,[85022850.0]
u_c_hihi.0,512,16,5000,1000,24,[84486951.0]
u_c_hihi.0,512,16,5000,1000,25,[84486951.0]
u_c_hihi.0,512,16,5000,1000,26,[84486951.0]
u_c_hihi.0,512,16,5000,1000,27,[84486951.0]
u_c_hihi.0,512,16,5000,1000,28,[84073474.5]
u_c_hihi.0,512,16,5000,1000,29,[84073474.5]
u_c_hihi.0,512,16,5000,1000,30,[84073474.5]
u_c_hihi.0,512,16,5000,1000,31,[84073474.5]
u_c_hihi.0,512,16,5000,1000,32,[84073474.5]
u_c_hihi.0,512,16,5000,1000,33,[83575102.125]
u_c_hihi.0,512,16,5000,1000,34,[83575102.125]
u_c_hihi.0,512,16,5000,1000,35,[83575102.125]
u_c_hihi.0,512,16,5000,1000,36,[83488069.0]
